State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
ABIA,UMUAHIA  SOUTH,OLD UMUAHIA,01-16-06-005,UMUOBIA  I - UMUOBIA TOWN HALL,361,1229,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17693/pu/2511/2511-1677490709.pdf
ABIA,UMUAHIA  SOUTH,OLD UMUAHIA,01-16-06-007,COLLEGE PREMISES,95,562,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17693/pu/2513/2513-1677497502.pdf
ABIA,UMUAHIA  SOUTH,AMAKAMA,01-16-07-003,UMUBIOKO/UMUELEM - UMUBIOKO HALL,348,1366,TRUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,5,332,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17694/pu/2516/2516-1677497930.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-001,MGBARAKUMA  I - MGBARAKUMA PRIMARY SCHOOL,310,1234,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/001/001-1677367440.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-002,MGBARAKUMA  II - MGBARAKUMA PRIMARY SCHOOL,244,954,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2521/2521-1677496646.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-003,UMUORIE/UMUERE - UMUORIE VILLAGE SQUARE,216,885,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2522/2522-1677508985.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-004,LAGURU  I - UBAKALA CENTRAL SCHOOL,314,1454,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2523/2523-1677496990.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-005,LAGURU  II - UBAKALA CENTRAL SCHOOL,307,1381,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2524/2524-1677496512.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-007,UMUOSU  I - UMUOSU COMMUNITY SCHOOL,255,1039,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2526/2526-1677496423.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-010,UMUDINLEMA - UMUDUNLEMA VILLAGE SQUARE,162,660,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2529/2529-1677505096.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-011,IPUPE  I - OGBO CENTRAL SCHOOL,201,947,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2530/2530-1677491649.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-012,IPUPE  II - OGBO CENTRAL SCHOOL,137,671,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/08/pu/012/012-1677373401.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-013,UMUOSU  II - UMUOSU COMMUNITY SCHOOL,147,635,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2532/2532-1677496363.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-014,UMUOZOBU/UMUOKARAKARA - UMUOSHI HALL,121,553,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2533/2533-1677498398.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-015,AVODIM/UMUDINKWA - AVO NIPUPE PRIMARY SCHOOL,196,851,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2534/2534-1677504402.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-016,MGBARAKUMA - MGBARAKUMA PRIMARY SCHOOL,184,905,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2535/2535-1677496606.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'A',01-16-08-017,UMUOSU  III - UMUOSU COMMUNITY SCHOOL,147,577,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17695/pu/2536/2536-1677498827.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-001,AMIBO/UMUOKA - UMUSORO HALL,236,831,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2543/2543-1677491074.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-003,UMUEVO - UMUEVO HALL,183,531,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2545/2545-1677517581.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-004,UMUOGO/AZUAHIA - OKPOROAMA HALL,297,1086,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2546/2546-1677514795.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-005,UMUAGWU/UMUNIBO - UMUNIBO HALL,177,703,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2547/2547-1677510919.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-006,NSUKWE/UMUEZEALA - NSUKWE CENTRAL SCHOOL,207,773,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2548/2548-1677500285.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-008,ELUGWU/UMUAMORO - ELUGWU VILLAGE SQUARE,192,627,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2550/2550-1677502929.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-009,EZIAMA/UMUEZE - EZIAMA L.A. SCHOOL,222,872,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2551/2551-1677490905.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-011,ALAMIRI/UMUALIKA - AMUZU CENTRAL SCHOOL,282,1075,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2553/2553-1677504042.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-014,AMIBO - AMIBO PRIMARY SCHOOL,172,793,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2556/2556-1677512368.pdf
ABIA,UMUAHIA  SOUTH,UBAKALA  'B',01-16-10-015,UTURU/EZIAMA - UTURU SQUARE,106,375,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3118/ward/17697/pu/2557/2557-1677496834.pdf
ABIA,UMU - NNEOCHI,AMUDA,01-17-01-003,MBARAEDE  VILLAGE SQUARE,226,1745,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,218,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/2554/result_164585_1677667903_thumb.jpg
ABIA,UMU - NNEOCHI,MBALA/ACHARA,01-17-03-009,UMUOBASI TOWN HALL,177,867,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,13,150,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/03/pu/009/009-1677415379.pdf
ABIA,UMU - NNEOCHI,EZIAMA - AGBO,01-17-07-005,UMUEZEDINIHU CIVIC CENTRE,125,562,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,99,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/2633/result_164678_1677663652_thumb.jpg
ABIA,UMU - NNEOCHI,UMUCHIEZE  II,01-17-10-004,LOKPANTA SECONDARY SCHOOL I,103,829,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/002/002-1677387449.pdf
ABIA,UMU - NNEOCHI,UMUCHIEZE  III,01-17-11-008,UKWU FRUIT LERU,60,458,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,51,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/11/pu/008/008-1677414342.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-051,OSUSU RD PRI. SCHOOL PREMISES IX,5,6,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/051/051-1677408349.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-054,BTC SCHOOL PREMISES IX,5,7,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/054/054-1677424143.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-070,FIRE SERVICE STATION PREMISES V,90,463,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/070/070-1677373373.pdf
ABIA,ABA NORTH,ARIARIA MARKET,01-01-09-078,ROCK HOUSE PRIMARY AND NUR.  SCHOOL  PREMISES V,55,348,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/078/078-1677395770.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-026,ABIA PLOY IX,9,21,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,1200,1,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/026/026-1677395521.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-029,ABIA POLY XII,92,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/029/029-1677394627.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-032,ABIA POLY XV,117,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618221/result_160705_1677611298_thumb.jpg
ABIA,ABA NORTH,EZIAMA,01-01-01-035,ABIA PLOY XVIII,17,25,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17526/pu/126567/126567-1677666960.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-039,ABIA PLOY XXII,8,24,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618228/result_160712_1677610391_thumb.jpg
ABIA,ABA NORTH,EZIAMA,01-01-01-042,ABIA PLOY XXV,42,84,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618231/result_160715_1677613048_thumb.jpg
ABIA,ABA NORTH,EZIAMA,01-01-01-043,ABIA POLY XXVI,132,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618232/result_160716_1677614367_thumb.jpg
ABIA,ABA NORTH,EZIAMA,01-01-01-044,ABIA PLOY XXVII,67,123,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618233/result_160717_1677614959_thumb.jpg
ABIA,ABA NORTH,EZIAMA,01-01-01-045,EZIAMA HIGH SCHOOL VI,43,250,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/045/045-1677393954.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-047,EZIAMA HIGH SCH. VIII,57,261,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/047/047-1677404188.pdf
ABIA,ABA NORTH,EZIAMA,01-01-01-053,RAILWAY QUARTERS V,44,217,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618242/result_160726_1677584695_thumb.jpg
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-031,NGWA CULTURAL HALL VI,2,3,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,1171,28,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126591/126591-1677613448.pdf
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-038,BATA PREMISES VI,6,209,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126598/126598-1677678877.pdf
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-040,BATA PREMISES VIII,13,204,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,1171,26,6,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126600/126600-1677602134.pdf
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-041,BATA PREMISES IX,15,209,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,1171,26,6,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126601/126601-1677602517.pdf
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-043,GBO PARK VI,0,3,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,8,1171,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126603/126603-1677600743.pdf
ABIA,ABA NORTH,INDUSTRIAL AREA,01-01-02-044,GBO PARK VII,0,3,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,1200,30,7,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17527/pu/126604/126604-1677600211.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-028,WILCOX MEM. SEC.SCH. VI,116,394,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/126745/126745-1677683314.pdf
ABIA,ABA NORTH,OGBOR I,01-01-10-031,OGBOR HILL COUNCIL HALL VI,111,238,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3103/ward/17535/pu/126748/126748-1677667425.pdf
ABIA,ABA NORTH,OGBOR II,01-01-11-026,OGBOR HILL PRIMARY SCHOOL V,239,443,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/11/pu/026/026-1677415453.pdf
ABIA,ABA NORTH,OSUSU I,01-01-03-022,OSUSU RD. PRI. SCH. PREM VII,74,127,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618279/result_160797_1677708605_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-023,OSUSU RD. PRI. SCH. PREM VIII,65,134,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618280/result_160798_1677708676_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-024,OSUSU RD. PRI. SCH. PREM IX,44,116,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618281/result_160799_1677687207_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-025,OSUSU RD. PRI. SCH. PREM X,53,108,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618282/result_160800_1677708738_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-026,OSUSU RD. PRI. SCH. PREM XI,30,86,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618283/result_160801_1677688825_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-027,OSUSU RD. PRI. SCH. PREM XII,63,128,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618284/result_160802_1677692280_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-028,OSUSU RD. PRI. SCH. PREM XIII,76,184,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618285/result_160803_1677708793_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-032,BTC PREMISES IX,31,76,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618289/result_160807_1677687547_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-033,BTC PREMISES X,37,70,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618290/result_160808_1677691308_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-035,BTC PREMISES XII,35,75,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618292/result_160810_1677688107_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-040,BTC PREMISES XVII,87,164,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618297/result_160815_1677692816_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-043,OKIGWE RD PRI. SCH. PREM IX,51,112,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618300/result_160818_1677708918_thumb.jpg
ABIA,ABA NORTH,OSUSU I,01-01-03-045,OKIGWE RD PRI. SCH. PREM XI,56,101,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618302/result_160820_1677708965_thumb.jpg
ABIA,ABA NORTH,ST.EUGENES BY OKIGWE RD.,01-01-05-021,SACRED HEART COLLEGE VI,8,18,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,8,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/021/021-1677416831.pdf
ABIA,ABA NORTH,ST.EUGENES BY OKIGWE RD.,01-01-05-023,SACRED HEART COLLEGE VIII,15,42,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/05/pu/023/023-1677377159.pdf
ABIA,ABA NORTH,UMUOLA,01-01-08-030,UMUOLA EGBELU HALL VIII,116,418,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618337/result_160990_1677539921_thumb.jpg
ABIA,ABA NORTH,UMUOLA,01-01-08-033,FED. PRI. HEALTH CENTRE UMUOLA I,0,0,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618340/result_160993_1677539756_thumb.jpg
ABIA,ABA NORTH,URATTA,01-01-06-041,URATTA COUNCIL HALL XXII,33,145,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,1000,558,880,56,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618365/result_160924_1677685083_thumb.jpg
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-022,ABA TOWN HALL  V,122,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/022/022-1677391885.pdf
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-027,ABA TOWN HALL   X,98,745,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/027/027-1677384966.pdf
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-029,ABA TOWN HALL XII,97,716,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/029/029-1677399793.pdf
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-037,CONSTITUTION CRESCENT PRIMARY SCHOOL VIII,37,54,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/037/037-1677376881.pdf
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-041,RED CROSS PREMISES V,13,23,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/041/041-1677376100.pdf
ABIA,ABA SOUTH,ASA,01-02-02-028,SCHOOL ROAD PRIMARY SCHOOL VI,11,22,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,9,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618410/result_161261_1677529499_thumb.jpg
ABIA,ABA SOUTH,EKEOHA,01-02-08-028,MBIERI DEVELOPMENT UNION HALL II,15,23,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/028/028-1677369072.pdf
ABIA,ABA SOUTH,EKEOHA,01-02-08-030,UNUBI DEVELOPMENT UNION HALL I,9,18,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/030/030-1677373214.pdf
ABIA,ABA SOUTH,EKEOHA,01-02-08-036,NGWA ROAD PRIMARY SCHOOL IX,3,11,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/036/036-1677373394.pdf
ABIA,ABA SOUTH,EKEOHA,01-02-08-039,ST. JOSEPH'S COLLEGE SCHOOL IV,92,170,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/039/039-1677373246.pdf
ABIA,ABA SOUTH,EKEOHA,01-02-08-041,AMICHI HALL V,25,42,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/041/041-1677391855.pdf
ABIA,ABA SOUTH,EKEOHA,01-02-08-042,AMICHI HALL VI,21,32,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/042/042-1677388593.pdf
ABIA,ABA SOUTH,EZIUKWU,01-02-01-042,OKIGWE ROAD PRIMARY SCHOOL XIII,36,70,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,34,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618468/result_161218_1677534127_thumb.jpg
ABIA,ABA SOUTH,EZIUKWU,01-02-01-043,EZIUKWU VILL HALL IV,9,37,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,7,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618469/result_161219_1677609621_thumb.jpg
ABIA,ABA SOUTH,EZIUKWU,01-02-01-045,EZIUKWU VILLAGE HALL VI,17,50,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618471/result_161221_1677609385_thumb.jpg
ABIA,ABA SOUTH,EZIUKWU,01-02-01-046,EZIUKWU PRIMARY SCHOOL IX,19,36,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618472/result_161222_1677588629_thumb.jpg
